"dates","titles","paragraphs"
"2013-07-01","SK이노, 5개 자회사 체제 출범","본사에서 자회사인 SK에너지에서 인적 분할해 설립된 SK인천석유화학 등 기존 3개 자회사 체제에서 5개 자회사 체제로 탈바꿈하게 됐다.  배석준 기자 eulius@hankyung."
"2013-06-29","대우건설 등","'파시르 리스 콘도미니엄 5' 신축공사에 대해 낙찰통지서 접수.  대한항공=권면총액 2100억원 규모의 국내 사모 신종자본증권 발행.  동양증권=정진석 대표 신규 선임.  한라건설=상우산업개발 지분 100%를 693억원에 취득키로 결정.  LS네트웍스=푸룻뱅크 흡수합병하기로 결정.  SK이노베이션=자회사 SK종합화학이 중국 국영 석유기업 시노펙과 '우한 에틸렌 합작법인' 설립 계약 체결.  STX조선해양=탱커 6척 공사 계약 해지."
"2013-06-28","버냉키가 끌어내린 주가…코스피 3일 만에 재활성공","계속되고 있는 가운데 단기 주가 낙폭이 컸던 우량주들의 주가도 빠르게 회복될 것으로 전망됐다.  삼성전자는 이날 134만2000원으로 이틀 연속 상승하며 '버냉키 쇼크' 이전 주가 수준을 회복했다. LG화학 SK이노베이션 롯데쇼핑 등 주요 종목도 낙폭을 대부분 만회했다.  김병연 우리투자증권 연구원은 “실적 개선이 뒷받침되고 주가가 싼 반도체와 디스플레이 화학 인터넷 관련주들을 눈여겨볼 필요가 있다”고 조언했다.  강지연/하헌형 기자 sere"
"2013-06-28","코스피, 1863선…통신, 정부 입김에 ↑","분할을 승인했다는 소식에 주가가 4.8% 올랐다.  통신주가 정부의 LTE 주파수 경매방안을 발표에 강세를 보였다. SK텔레콤이 2.9% 상승했고, LG유플러스와 KT도 각각 3.2% 0.5% 상승하며 장을 마쳤다.  국제유가가 나흘째 ... 기대감에 정유화학주도 강세를 보였다.  LG화학이 4.3% 상승했고, 롯데케미칼과 한화케미칼, 금호석유, S-Oil, SK이노베이션 등이 1~4% 가량 상승했다.  종목별로는 대한해운이 M&A 공고 및 인수의향서 허가신청서를 제출했다는 소식에"
"2013-06-28","SK종합화학,  합작사에 4113억 출자","SK이노베이션은 28일 자회사 SK종합화학이 중국 시노펙-SK석유화학회사 건설·운영을 위한 합작사업이 목적""""이라며 """"출자증권 취득예정일자 등은 합작기업 설립시점에 재공시하겠다""""고 밝혔다.  한경닷컴 강지연 기자  alice@hank"
"2013-06-28","""""정유화학주, 7월이 기대된다""""-교보","판단했다.  화학주도 중국 경기회복에 대한 불확실성이 상반기 약세에 상당부분 반영되었고, 중국 수요개선 기대치가 크게 낮춰졌기 때문에 중국 지표 부진이 주가급락으로 이어질 가능성은 낮아 보인다고 봤다.  손 애널리스트는 """"범용수지 스프레드가 개선되면서 3분기 실적 개선이 기대된다""""고 풀이했다.  정유주의 최선호주로는 SK이노베이션을 꼽았고, 화학주 중에서는 롯데케미칼을 최선호주로 추천했다.  한경닷컴 김다운 기자  kdw@hankyung.com"
"2013-06-26","김창근, SK 글로벌 경영 '힘찬 날갯짓'","김창근 SK 수펙스추구협의회 의장이 연이어 해외사업장을 찾아 사업 현황을 챙기고 있다. 글로벌 경영에 한층 속도를 내고 있다는 관측이 나온다.  김 의장은 26일 중국 장쑤성 우시에 있는 SK하이닉스 공장을 방문해 가동상황 등을 꼼꼼히 살펴봤다. 지난달 SK이노베이션의 미국 휴스턴 트레이딩·자원개발 현장 등을 찾은 데 이어 두 번째 해외 사업 점검이다.  27일부터 시작되는 박근혜 대통령의 중국 국빈 방문에 경제사절단으로 동행할 예정인 김"
"2013-06-24","삼성생명·동부화재 등","PS사업의 마진 스프레드 호조로 인한 실적개선 지속 기대)  한화투자증권  <신규추천종목>  - CJ E&M  한경닷컴"
"2013-06-21","정유화학주, 무더기 신저가…국제유가 '급락'","국의 출구전략 우려로 국제유가가 급락하면서 정유화학주들도 무더기로 신저가를 기록했다.  21일 오전 9시36분 현재 SK이노베이션은 전날보다 4500원, 대한"
"2013-06-19","외국인 매물 폭탄 터진 곳, 삼성 아닌 LG·롯데였네","19일 증권정보 제공업체 에프앤가이드에 따르면 외국인 대량 매도가 발생한 지난 7일부터 18일까지 삼성 현대차 SK LG 롯데 현대중공업 GS 등 11개 그룹 102개 상장사 중 58개사 주가가 떨어졌다.  그룹별로는 LG그룹 11개 ... 판, SK C&C(-2.91%·32억원"
"2013-06-19","현대차·와이솔 등","현대에이치씨엔  신한금융투자  <신규추천종목>  - 현대차(올해 매출액은 전년 대비 5.9% 늘어난 89조4000억원, 영업이익은 4.7% 증가한 8조8000억원 예상. 현대차 연결매출에 포함되는"
"2013-06-18","KB, ELW 56개 종목 상장","콜 7개 종목과 풋 7개 종목이다.  종목형 ELW는 삼성전자, 현대차, POSCO, 현대모비스, LG화학, 기아차, SK하이닉스, SK이노베이션, LG전자, 삼성화재, 현대건설, 대림산업, OCI, 현대위아, LG디스플레이, 한국전력, 삼성중공업, 현대중공업, 삼성물산, 대우조선해양, S-Oil, 롯데케미칼, 엔씨소프트, KT, SK텔레콤, 하나금융지주, SK, 금호석유, GS, LG를 기초자산으로 하는 콜 42개 종목이다.  기타 자세한 내용은 KB투자증권"
"2013-06-14","정유업종, 수익 견인처는 어디일까","휘발유/원유 스프레드가 확대되면서 정제마진이 반등하고 있으나 경기회복에 대한 확실한 신호가 나타나지 않는 한 상승폭은 제한적일 것""""이라고 말했다.  이어 """"중동지역 국가들의 감산추세는 멈춘 반면 북미지역을 중심으로 비전통 석유의 생산이 지속적으로 늘어나고 있다는 점도 '공급량의 증가'라는 측면에서는 부정적인 요인""""이라고 밝혔다.  김 연구원은 정유업종의 최선호주로 SK이노베이션을 추천했다.  조세일보 / 전은정 기자  euns@joseilbo.com"
"2013-06-14","""""정유, 2분기 실적 부진 3분기에 만회 기대""""-대우","수요가 확대되면 휘발유, 연료유를 중심으로 마진 개선이 지속될 전망이라고 내다봤다.  따라서 2분기에는 정유사 실적 부진이 예상되지만 3분기 빠른 반등을 감안해 관련주 주가 약세를 매수 기회로 삼는 전략을 추천했다.  최선호주로는 SK이노베이션을 꼽았다. 내년 하반기 대규모 파라자일렌 설비 증설로 물량 증가 효과가 기대되기 때문이다. 2분기 실적의 경우 정유 부문이 지난 4월 부진했으나 지난달부터 회복세를 이어가고 있다고 전했다.  S-Oil은 최근 주가 하락으로"
"2013-06-13","매일유업·CJ헬로비전 등","확산되고 있고 게임, 광고 등 다양한 서비스를 통한 수익성 개선 추세 지속 전망. PC 온라인 게임 매출 개선, 자체 개발 모바일 게임들의 흥행 성공, 모바일 검색광고의 성장세 등을 주목할 필요)  <추천제외종목>  - SK이노베이션 투자지속과 LG디스플레이, BOE 등 다변화된 고객기반보유에 따라 열처리장비 수주모멘텀이"
"2013-06-09","조선·철강·정유 '서머랠리' 올라 탈까","있다는 이유에서다.  이에 비해 초심 박영수 전문가는 반도체 가격 상승에 따른 혜택을 봐 올 들어 주가가 크게 오른 SK하이닉스를 유망주로 꼽았다. 중국 전자제품 기업들의 반도체 수요가 꾸준하고 수급상 외국인 매수종목이라 주가가 크게 ... 뱅가드 매물이 80% 이상 소진된 종목을 매수해야 한다고 주장했다. 이 조건에 부합하는 종목으로는 삼성전자 LG화학 SK이노베이션 삼성물산 삼성전기 삼성SDI 현대제철 GS 제일모직 등을 꼽았다.  한지환 신한금융투자 연구원은 “뱅가드의 매도에도"
"2013-06-03","SK, '에너지 절감'에  계열사 나서…'에너지 암행어사' 제도까지","SK그룹이 3일 에너지 절감 노력에 적극 동참키로 했다. 에너지기업인 SK이노베이션 계열은 물론 SK텔레콤 등 정보통신 등 여름철 에너지 절약 실천 프로그램에 전 임직원의 참여도 독려하고 있다고 그룹 측은 밝혔다.  SK하이닉스는 24시간 공장을 가동해야 하는 제조업의 특성에 따라 한전의 전력 예비율을 철저히 모니터링 하고 있으며 전"
"2013-06-03","SK하이닉스·호텔신라 등","부각 전망)  <추천제외종목>  - 한진  신한금융투자  <신규추천종목>  - SK하이닉스(2분기 Q 증가와 P 상승 효과 극대화로 매출액 및 영업이익은 시장 예상을 크게 상회할 전망. 3분기에도"
"2013-06-02","2013 한경 주식투자 강연회 """"하반기는 주식의 시대…대형에 기회""""","맞다”고 주장했다. 따라서 최근 웅진과 STX그룹 경영난을 보면 주식이 바닥인 시점으로 해석할 수 있다는 얘기다.  SK하이닉스 등 업종대표주 유망  이날 강연한 한국경제TV와우넷 전문가 안인기 대표도 “유동성 장세로 3분기부터는 외국인 ... 유망업종이다. 그는 그러나 “중국 경기와 관련있는 조선, 화학 등은 3분기 이후 상승할 수 있을 것”이라며 “LG화학, SK이노베이션, 대우조선해양 등을 관심종목으로 지정, 주가 움직임을 확인해야 한다”고 조언했다.  인컴펀드, 고배당주 주목"
"2013-05-31","코스피, 2001선…정유·조선 '활짝'","음식료품, 섬유의복, 종이목재, 의약품, 비금속광물 등이 하락했다.  시가총액 상위 종목 중에서는 현대차, 기아차, SK하이닉스, 삼성생명, LG화학, SK텔레콤, 현대중공업 등이 상승했고, 삼성전자, 포스코, 현대모비스, 한국전력, ... 기록했다.  대우조선해양, 삼성중공업, 현대미포조선 등 조선주들이 기관의 매수세에 힘입어 동반 상승세를 기록했다.  SK텔레콤, KT 등 통신주들이 2분기 실적 개선 기대감으로 동반 상승세를 기록했다.  GS, SK이노베이션 등 정유주들이"
"2013-05-29","신영증권, '플랜업 ELS' 3종 판매","중 하나라도 최초 기준가격의 55% 미만으로 하락한 적이 있고, 만기일에 하나라도 최초 기준가격의 90% 미만일 경우 원금손실이 발생할 수 있다.  원금부분보장형 상품인 '플랜업 제 3492회 파생결합증권'은 현대차 보통주와 SK이노베이션 보통주를 기초자산으로 구성됐다. 최대 손실률을 5%로 제한하는 1년 만기 원금부분보장형 ELS이다. 두 기초자산의 만기평가 가격이 최초 기준가격 이상인 경우 상승률의 70%에 해당하는 수익을 원금과 함께 지급한다. 기초자산 만기평가가격이"
"2013-05-26","실리콘밸리 '인재 사냥'…SK 임원진 미국 총출동","구자영 SK이노베이션 부회장과 서진우 SK플래닛 사장 등 SK그룹 최고경영자, 반도체, 에너지 분야의 우수 인재들을 초청해 글로벌 포럼을 열었다고 26일 발표했다.  올 하반기 공채 때 해외 인재를 영입하기 위해 자연스럽게 네트워크를 구축하고 회사를 적극 알리는 작업의 일환이다. 구"
"2013-05-22","냉온탕 오가는 우선주, 팔아 말아~","예상 배당수익률이 하락함에 따라 우선주의 배당 매력이 부각되고 있기 때문이라는 게 전문가들의 판단이다.  정수현 SK증권 애널리스트는 """"우선주가 보통주보다 현금배당금이 많고 주가가 낮아 평균적으로 높은 배당수익률을 보여준다"""" 며 """"우선주들의 ... 것""""이라고 말했다.  정 애널리스트도 """"2004년 이후 상대적으로 보통주보다 실적이 부진한 우선주들인 현대모비스우, SK이노베이션우, LG전자우, LG우, LG생활건강우, 삼성물산우 등은 상대적인 괴리를 줄이기 위한 우선주의 보통주 대비 초과"
"2013-05-22","500대 기업 실적 줄줄이 추락…엔저 '절벽' 우려","81%나 급증했다.  기업별 매출에서는 삼성전자가 201조원으로 압도적 선두를 유지했고 현대자동차가 84조원, SK이노베이션이 73조원으로 뒤를 이었다.  500대 기업 대열에는 전년에 견줘 29개 기업이 탈락하고 삼성디스플레이, 한국타이어, ... 2%포인트 상승했고 현대차그룹 역시 8.8%에서 9.7%로 1.1%포인트 높아졌다.  20개사를 포진시킨 3위 SK그룹은 7.9%에서 7.7%로, 14개사가 포함된 4위 LG그룹은 6.3%에서 6%로 비중이 낮아졌다.  500대"
"2013-05-16","SK, SK텔레콤 화려한 부활에 '주목'-한국","한국투자증권은 16일 지주회사 SK에 대해 """"SK텔레콤의 화려한 부활에 주목하는 게 좋다""""며 투자의견 '매수', 목표주가 23만4000원을 유지했다.  이 증권사 이훈 연구원은 """"SK주가는 지난 1월 19만원을 고점으로 14만1000원까지 ... 부활했다""""고 분석했다.  그는 """"그 결과 SK텔레콤의 NAV기여도는 지난 1년간 19.5%에서 27.6%로 상승해 SK이노베이션의 기여도 29.3%에 근접했다""""고 평가했다.  이 연구원은 또 """"SK텔레콤의 성장은 SK이노베이션이란 경기민감산업에"
